,weight
ENSG00000055732,0.004736757782311809
ENSG00000182220,0.004728247377703045
ENSG00000230453,0.004722309411365622
ENSG00000224667,0.0047217183357293
ENSG00000231057,0.004681020358681195
ENSG00000080298,0.004679074338006106
ENSG00000130203,0.00465831449469048
ENSG00000254219,0.004655809655415064
ENSG00000257135,0.004638066843639817
ENSG00000170425,0.004625872995431639
ENSG00000156599,0.004605414950595022
ENSG00000198563,0.004583618080153361
ENSG00000104611,0.004553935768783879
ENSG00000149948,0.004549250966902004
ENSG00000286402,0.004546105537012835
ENSG00000225914,0.0045437232581202296
ENSG00000230510,0.004527646160433741
ENSG00000184786,0.0044790155788598076
ENSG00000180787,0.004461359934192457
ENSG00000172732,0.0044583892815608555
ENSG00000204424,0.00445258094635997
ENSG00000162641,0.004445380757544454
ENSG00000231252,0.00444492091260444
ENSG00000143149,0.004444138378283186
ENSG00000163159,0.0043979266481421345
ENSG00000101367,0.004372488085197552
ENSG00000114982,0.004350206414825398
ENSG00000286201,0.004344385100098522
ENSG00000127863,0.0043360349436805095
ENSG00000138160,0.004329541206084432
ENSG00000109079,0.004297092198174605
ENSG00000198759,0.004259910039983574
ENSG00000228124,0.004251083428077752
ENSG00000175395,0.004245274008927503
ENSG00000171777,0.004236610197994614
ENSG00000164106,0.004220577303615696
ENSG00000067560,0.004216441082219313
ENSG00000154898,0.004211164401460078
ENSG00000175662,0.00420619814571876
ENSG00000249790,0.004194444218245266
ENSG00000138080,0.0041944435216996956
ENSG00000172936,0.0041942663668273145
ENSG00000147894,0.004176045318394168
ENSG00000222009,0.004138941577258593
ENSG00000230417,0.0041376770237447034
ENSG00000146063,0.0041224156404775425
ENSG00000163104,0.004104927938582197
ENSG00000267023,0.004096581534986856
ENSG00000066185,0.004093849352939868
ENSG00000269580,0.004092492447176584
ENSG00000118785,0.004089872718224476
ENSG00000106330,0.004066789291926426
ENSG00000243273,0.004065157556572422
ENSG00000125319,0.004017779031286182
ENSG00000248848,0.004012863702670077
ENSG00000093167,0.004003662460217962
ENSG00000284959,0.003992259415625146
ENSG00000091428,0.003975455249200339
ENSG00000044115,0.003973846773869618
ENSG00000166503,0.00395127567360324
ENSG00000145808,0.00392753037902361
ENSG00000157152,0.003926202891687011
ENSG00000142484,0.0039019949626233983
ENSG00000093010,0.0038949413181531924
ENSG00000139921,0.00387975688452926
ENSG00000166840,0.00386975495107241
ENSG00000156206,0.0038578726669281278
ENSG00000136750,0.003851327528337772
ENSG00000236472,0.003846270370274411
ENSG00000261173,0.0038403144647115145
ENSG00000186350,0.003835381910262537
ENSG00000086506,0.0037557553355189867
ENSG00000137413,0.003754335519715309
ENSG00000133106,0.003731487815953943
ENSG00000235399,0.0037242336985166594
ENSG00000132109,0.0037041184365767784
ENSG00000168329,0.0036962621422899767
ENSG00000215131,0.003673505559394025
ENSG00000105668,0.003666142804560229
ENSG00000111602,0.003638066451943482
ENSG00000250155,0.0036373901244002383
ENSG00000287292,0.003635632566944975
ENSG00000114480,0.0036285647510236486
ENSG00000184277,0.0036166865021728845
ENSG00000211752,0.0036105632989558273
ENSG00000186153,0.0036002387526525496
ENSG00000279070,0.003595708570129048
ENSG00000177370,0.00359529849583892
ENSG00000227463,0.003593282899239246
ENSG00000023734,0.003578695412254876
ENSG00000204625,0.0035752287836826368
ENSG00000276231,0.0035706837408091972
ENSG00000162976,0.003565820631662736
ENSG00000230322,0.0035538287283458318
ENSG00000226979,0.003548998045786584
ENSG00000274383,0.003534599786955864
ENSG00000132622,0.0035337502274944855
ENSG00000102144,0.003531863866433484
ENSG00000171735,0.00352780427926355
ENSG00000278784,0.0035266082288632834
ENSG00000132563,0.0035153329063776673
ENSG00000104064,0.0035150066798481307
ENSG00000100934,0.0035105858935030976
ENSG00000197329,0.0035096228809967985
ENSG00000122958,0.0034870255769662625
ENSG00000236528,0.0034763408401804097
ENSG00000232117,0.0034644210399516163
ENSG00000175826,0.003451972134136401
ENSG00000091317,0.00345106538272275
ENSG00000157150,0.0034482878224875503
ENSG00000213918,0.0034477731190378285
ENSG00000255727,0.003444708145804277
ENSG00000153786,0.0034335561601760577
ENSG00000230641,0.0034200924810368068
ENSG00000077616,0.0034124159044168984
ENSG00000237595,0.003411313168025176
ENSG00000254717,0.003410440977280165
ENSG00000204136,0.003398235538116068
ENSG00000229321,0.003392222584460948
ENSG00000197622,0.0033917357029198025
ENSG00000121898,0.0033893257171168497
ENSG00000165118,0.0033890840918437393
ENSG00000158373,0.0033875665937730596
ENSG00000167778,0.0033838815647443884
ENSG00000023330,0.003373811492826898
ENSG00000163618,0.0033625479149776644
ENSG00000085982,0.0033601383154687383
ENSG00000233730,0.0033598647156789048
ENSG00000225916,0.003338346216895116
ENSG00000239998,0.003336004511140139
ENSG00000164305,0.003334074857969944
ENSG00000243955,0.0033101082667401777
ENSG00000235863,0.003294123106656015
ENSG00000198452,0.003291013684302627
ENSG00000213465,0.0032834728878388115
ENSG00000081154,0.003282140631932329
ENSG00000240498,0.0032780126042528048
ENSG00000100519,0.003267968041831427
